Stnmr,x,y,Category,Sequence,Category_Bool,Length,QLev,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Param14,Param15,Param16,Param17,Param18,Param19,Param20,Param21,Param22,Param23,Param24,Param25,Param26,Param27,Param28,Param29,Param30,Param31,Param32,Param33,Param34,Param35,Param36,Param37,Param38,Param39,Param40,Param41,Param42,Param43,Param44,Param45,Param46,Param47,Param48,Param49,Param50,Param51,Param52,Param53,Param54,Param55,Param56,Param57,Param58,Param59,Param60,Param61,Param62,Param63,Param64,Param65,Param66,Param67,Param68,Param69,Param70,Param71,Param72,Param73,Param74,Param75,Param76,Param77,Param78,Param79,Param80,Param81,Param82,Param83,Param84,Param85,Param86,Param87,Param88,Param89,Param90,Param91,Param92,Delta_Param_1,Delta_Param_2,Delta_Param_3,Delta_Param_4,Delta_Param_5,Delta_Param_6,Delta_Param_7,Delta_Param_8,Delta_Param_9,Delta_Param_10,Delta_Param_11,Delta_Param_12,Delta_Param_13,Delta_Param_14,Delta_Param_15,Delta_Param_16,Delta_Param_17,Delta_Param_18,Delta_Param_19,Delta_Param_20,Delta_Param_21,Delta_Param_22,Delta_Param_23,Delta_Param_24,Delta_Param_25,Delta_Param_26,Delta_Param_27,Delta_Param_28,Delta_Param_29,Delta_Param_30,Delta_Param_31,Delta_Param_32,Delta_Param_33,Delta_Param_34,Delta_Param_35,Delta_Param_36,Delta_Param_37,Delta_Param_38,Delta_Param_39,Delta_Param_40,Delta_Param_41,Delta_Param_42,Delta_Param_43,Delta_Param_44,Delta_Param_45,Delta_Param_46,Delta_Param_47,Delta_Param_48,Delta_Param_49,Delta_Param_50,Delta_Param_51,Delta_Param_52,Delta_Param_53,Delta_Param_54,Delta_Param_55,Delta_Param_56,Delta_Param_57,Delta_Param_58,Delta_Param_59,Delta_Param_60,Delta_Param_61,Delta_Param_62,Delta_Param_63,Delta_Param_64,Delta_Param_65,Num_Fail_M1,SumOfDeviation_M1,Category_M1,SubCategory_M1,Outlier_M1,Category1_M1,OutBand_M1,Category1_M2,Category1_M2,Outband_M2,Outlier_M2,Threshold_M2,Weight_M2,HardBin_2_GDBN,Edge_M2
7,73,28,2,B_01,FALSE,75486,0.2818,10.62975,13.77813,10.30964,21.94927,24.97617,6.021206,0.4121842,1.486564,5.686013,1.381879,0.756813,0.105011,0.0750487,0.1093796,8.068361,0.0654382,74.48716,11.20142,0.7525732,0.0736916,0.1188366,0.121082,0.8757574,11.14097,13.69937,10.34888,22.53901,24.42636,6.021206,0.4121842,1.486564,5.686013,1.373955,1.660079,0.0655991,0.0750487,0.1093796,8.068361,0.0261628,106.7991,18.25238,0.7525732,0.0736916,0.1188366,0.121082,0.8757574,16.4105,19.52723,22.04213,28.79024,65.85822,6.021206,0.4121842,1.486564,5.686013,1.373955,0.7409662,0.0655991,0.0750487,0.1093796,8.068361,0.0654382,74.52657,11.16224,0.7525732,0.0736916,0.1188366,0.121082,0.8757574,10.51178,14.1719,10.38812,23.60054,23.01257,6.021206,0.4121842,1.486564,5.686013,1.952429,0.7488896,0.105011,0.0750487,0.1093796,8.068361,0.0654382,106.7991,18.25238,0.7132944,0.0736916,0.1188366,0.121082,0.8757574,-0.5112216,0.0787545,-0.0392385,-0.5897395,0.5498063,0,0,0,0,0.00792439,-0.9032664,0.0394119,0,0,0,0.0392754,-32.31193,-7.05096,0,0,0,0,0,-5.780745,-5.749101,-11.73249,-6.840967,-40.88205,0,0,0,0,0.00792439,0.0158468,0.0394119,0,0,0,0,-0.0394061,0.03917236,0,0,0,0,0,0.1179744,-0.3937734,-0.0784779,-1.651268,1.963595,0,0,0,0,-0.5705502,0.0079234,0,0,0,0,0,-32.31193,-7.05096,0.03927882,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.5857143,1,TRUE
6,59,31,2,B_05,FALSE,80513,0.24,11.13945,6.587102,17.14686,24.06278,60.0564,7.277235,0.3991322,2.144861,5.610256,1.46372,0.6966857,0.0915599,0.099653,0.0776256,7.37537,0.16663,78.66598,10.48081,0.8440928,0.0209326,0.1140818,0.1037266,0.8494858,11.57169,7.256278,16.36118,23.59278,60.48936,7.23798,0.3991322,2.105319,5.610256,1.46372,1.543247,0.0522006,0.099653,0.0776256,7.37537,0.16663,110.9302,17.21719,0.8440928,0.0209326,0.07468411,0.1037266,0.8494858,27.09302,15.28639,27.63583,31.58263,137.8318,7.277235,0.3991322,2.105319,5.610256,1.46372,0.6808622,0.0522006,0.099653,0.0776256,7.37537,0.16663,78.70518,10.40247,0.8440928,0.0209326,0.1140818,0.1037266,0.8494858,11.33592,6.429649,16.5576,24.4936,60.2532,7.277235,0.3991322,2.105319,5.649595,2.041679,0.688774,0.0522006,0.099653,0.0776256,7.414712,0.16663,110.9694,17.21719,0.8440928,0.0209326,0.07468411,0.1037266,0.8494858,-0.4322398,-0.6691762,0.7856898,0.4699919,-0.4329607,0.03925478,0,0.03954209,0,0,-0.8465615,0.0393593,0,0,0,0,-32.26423,-6.73638,0,0,0.0393977,0,0,-15.95357,-8.69929,-10.48896,-7.519852,-77.77536,0,0,0.03954209,0,0,0.01582358,0.0393593,0,0,0,0,-0.039205,0.07833075,0,0,0,0,0,-0.1964727,0.1574531,0.5892683,-0.4308242,-0.1967996,0,0,0.03954209,-0.0393386,-0.5779585,0.00791176,0.0393593,0,0,-0.0393419,0,-32.30344,-6.73638,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.8541666,1,FALSE
4,52,26,2,B_16,FALSE,80665,0.2309,10.69127,7.440108,12.50892,18.37221,44.17295,7.024828,0.374323,1.957384,5.669637,1.46699,0.7857489,0.0913428,0.1129428,0.062142,7.522715,0.0827614,78.43187,10.66502,0.788794,0.0886928,0.1019616,0.0549968,0.8608675,10.73053,7.911624,11.99674,19.82853,43.5826,7.024828,0.374323,1.957384,5.630061,1.46699,1.742716,0.0913428,0.1129428,0.062142,7.522715,0.0827614,111.0147,17.3574,0.788794,0.0886928,0.1019616,0.0549968,0.8608675,18.42464,17.14548,23.46173,31.63656,93.84074,7.024828,0.374323,1.957384,5.630061,1.46699,0.7699313,0.0913428,0.1129428,0.062142,7.522715,0.0827614,78.43187,10.54692,0.788794,0.0886928,0.1019616,0.0549968,0.8608675,10.2202,7.125764,12.62711,17.93925,45.47171,7.024828,0.374323,1.957384,5.669637,2.045128,0.7699313,0.0913428,0.1129428,0.062142,7.522715,0.0827614,111.0147,17.3574,0.788794,0.0886928,0.1019616,0.0549968,0.8608675,-0.0392562,-0.4715165,0.5121818,-1.456324,0.5903468,0,0,0,0.03957516,0,-0.9569672,0,0,0,0,0,-32.58281,-6.692373,0,0,0,0,0,-7.733374,-9.705371,-10.95281,-13.26435,-49.66778,0,0,0,0.03957516,0,0.01581764,0,0,0,0,0,0,0.1181001,0,0,0,0,0,0.4710685,0.3143437,-0.118196,0.4329607,-1.298759,0,0,0,0,-0.5781375,0.01581764,0,0,0,0,0,-32.58281,-6.692373,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.7656248,1,TRUE
8,63,13,2,B_16,FALSE,77655,0.2309,19.08932,21.26852,23.33465,32.27744,39.29426,7.730373,0.4038284,2.259237,5.73132,1.579561,1.114297,0.0611225,0.1037954,0.0699872,8.899816,0.0308108,82.53315,14.99258,0.8651435,0.0670949,0.1115072,0.0356903,0.9149506,20.34413,21.26852,23.88695,31.8455,39.33349,7.730373,0.4038284,2.259237,5.73132,1.571646,2.198119,0.0611225,0.1037954,0.0699872,8.899816,0.0308108,115.5928,22.12603,0.8257896,0.0670949,0.1115072,0.0356903,0.9149506,35.44094,29.8165,43.80936,44.17568,97.20969,7.730373,0.4038284,2.259237,5.73132,1.571646,1.098474,0.0217764,0.1037954,0.0699872,8.899816,0.0308108,82.57243,14.875,0.8651435,0.0670949,0.1115072,0.0356903,0.9149506,19.08932,21.8959,23.57135,30.82452,40.00054,7.730373,0.4038284,2.259237,5.73132,2.165284,1.106386,0.0611225,0.1037954,0.0306176,8.899816,0.0308108,115.632,22.12603,0.8651435,0.0670949,0.1115072,0.0356903,0.9149506,-1.254801,0,-0.5523041,0.4319474,-0.0392348,0,0,0,0,0.00791508,-1.083822,0,0,0,0,0,-33.05961,-7.133453,0.03935391,0,0,0,0,-16.35161,-8.547976,-20.47471,-11.89823,-57.91543,0,0,0,0,0.00791508,0.01582224,0.0393461,0,0,0,0,-0.0392646,0.1175841,0,0,0,0,0,0,-0.6273743,-0.2367031,1.452919,-0.7062852,0,0,0,0,-0.5857227,0.00791112,0,0,0.0393696,0,0,-33.09888,-7.133453,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.7291666,1,FALSE
7,65,27,2,B_16,FALSE,79530,0.2309,13.85438,14.36879,12.9779,24.22959,22.65913,6.414186,0.3728936,1.682734,5.686013,1.397728,0.6062686,0.105011,0.0750487,0.1487099,7.123923,0.0654382,75.74811,9.673708,0.791852,0.0736916,0.1188366,0.121082,0.8365587,14.40493,14.56568,13.40953,23.48259,23.05185,6.414186,0.3728936,1.682734,5.686013,1.389803,1.398608,0.0655991,0.0750487,0.1093796,7.163275,0.0654382,107.666,16.09792,0.7525732,0.0736916,0.0796377,0.121082,0.8365587,25.06195,19.33034,30.24311,31.62098,68.84288,6.414186,0.3728936,1.682734,5.646677,1.381879,0.5904218,0.0655991,0.0750487,0.1093796,7.123923,0.0261628,75.74811,9.556192,0.7525732,0.0736916,0.0796377,0.121082,0.8365587,14.20831,14.88069,13.09562,25.13386,20.81335,6.414186,0.3728936,1.682734,5.686013,1.960354,0.5904218,0.0655991,0.0750487,0.1093796,7.163275,0.0261628,107.7054,16.09792,0.7525732,0.0736916,0.0796377,0.121082,0.8365587,-0.5505467,-0.1968872,-0.4316298,0.7470027,-0.3927182,0,0,0,0,0.00792428,-0.792339,0.0394119,0,0.03933031,-0.0393512,0,-31.91788,-6.424208,0.03927882,0,0.0391989,0,0,-11.20757,-4.961553,-17.2652,-7.391388,-46.18375,0,0,0,0.03933581,0.01584855,0.01584674,0.0394119,0,0.03933031,0,0.0392754,0,0.1175161,0.03927882,0,0.0391989,0,0,-0.3539231,-0.5119061,-0.1177173,-0.9042658,1.845781,0,0,0,0,-0.5626259,0.01584674,0.0394119,0,0.03933031,-0.0393512,0.0392754,-31.95729,-6.424208,0.03927882,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.9114583,1,FALSE
3,62,34,2,B_17,FALSE,76522,0.2945,8.852447,8.545939,20.34345,19.7735,34.26532,6.978521,0.357999,1.820033,5.584857,1.451993,0.7935764,0.029765,0.103904,0.1205808,7.484152,0.1411148,78.5632,10.92817,0.768644,0.0616256,0.1143625,0.0889606,0.921691,9.24661,8.742559,21.20636,19.14459,34.02938,6.978521,0.357999,1.820033,5.584857,1.451993,1.82213,0.029765,0.103904,0.1205808,7.523516,0.1016304,111.0617,17.96214,0.7291775,0.0616256,0.074875,0.0889606,0.921691,13.85833,18.25897,25.05023,32.78395,78.62267,6.978521,0.357999,1.820033,5.584857,1.444077,0.7856644,0.029765,0.103904,0.0810892,7.484152,0.1016304,78.5632,10.80961,0.7291775,0.0616256,0.1143625,0.0889606,0.921691,8.024702,7.641488,19.79432,19.34112,37.09664,6.978521,0.357999,1.820033,5.584857,2.021966,0.7856644,0.029765,0.103904,0.0810892,7.523516,0.1016304,111.1012,17.96214,0.7291775,0.0616256,0.1143625,0.0889606,0.921691,-0.3941637,-0.1966199,-0.8629113,0.6289035,0.235945,0,0,0,0,0,-1.028553,0,0,0,-0.0393642,0.0394844,-32.49851,-7.033972,0.03946648,0,0.0394875,0,0,-5.005882,-9.713029,-4.706785,-13.01045,-44.35736,0,0,0,0,0.00791624,0.00791194,0,0,0.0394916,0,0.0394844,0,0.1185508,0.03946648,0,0,0,0,0.8277446,0.9044516,0.5491246,0.4323721,-2.831321,0,0,0,0,-0.5699721,0.00791194,0,0,0.0394916,-0.0393642,0.0394844,-32.53805,-7.033972,0.03946648,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.6406249,1,TRUE
8,51,25,2,B_20,FALSE,70756,0.1873,15.01122,14.7203,13.03812,20.8897,12.10225,6.199116,0.3645696,1.550394,5.61342,1.373767,0.774119,0.0611225,0.1037954,0.0699872,8.34936,0.0308108,74.44493,10.28921,0.7470818,0.0670949,0.1115072,0.0356903,0.8756648,15.52099,14.87715,13.59043,20.10433,12.10225,6.199116,0.3645696,1.550394,5.65272,1.365851,1.77883,0.0611225,0.1037954,0.0699872,8.34936,0.0308108,105.9733,17.22668,0.7470818,0.0670949,0.1115072,0.0356903,0.8756648,25.36332,22.48406,24.63651,23.8348,35.44892,6.199116,0.3645696,1.511013,5.61342,1.365851,0.7662079,0.0611225,0.1037954,0.0699872,8.34936,0.0308108,74.44493,10.21082,0.7470818,0.0670949,0.1115072,0.0356903,0.8756648,15.59941,16.72006,13.23537,21.79286,8.531586,6.199116,0.3645696,1.511013,5.61342,1.935744,0.7662079,0.0611225,0.1037954,0.0699872,8.34936,0.0308108,105.9733,17.26588,0.7470818,0.0670949,0.1115072,0.0356903,0.8756648,-0.5097622,-0.1568431,-0.5523041,0.785362,0,0,0,0,-0.0392995,0.0079152,-1.004711,0,0,0,0,0,-31.52835,-6.93748,0,0,0,0,0,-10.3521,-7.763758,-11.59839,-2.945106,-23.34667,0,0,0.03938028,0,0.0079152,0.00791106,0,0,0,0,0,0,0.07838942,0,0,0,0,0,-0.5881879,-1.999756,-0.1972513,-0.903165,3.570667,0,0,0.03938028,0,-0.561977,0.00791106,0,0,0,0,0,-31.52835,-6.976675,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.7777777,1,TRUE
3,52,27,2,B_20,FALSE,79926,0.1873,7.315206,6.38312,17.67627,13.99544,31.55197,6.467867,0.357999,1.622796,5.663963,1.404496,0.7777524,0.0692212,0.103904,0.0810892,7.326696,0.1016304,75.40033,10.57251,0.7291775,0.101119,0.1143625,0.0889606,0.921691,6.763377,5.871908,17.95083,14.03475,32.73169,6.428586,0.357999,1.622796,5.663963,1.39658,1.78257,0.0692212,0.103904,0.0810892,7.326696,0.1016304,106.8314,17.21132,0.7291775,0.0616256,0.1143625,0.0889606,0.921691,9.640774,11.06268,20.10811,21.34576,62.26394,6.428586,0.357999,1.622796,5.663963,1.39658,0.7698405,0.0692212,0.103904,0.0810892,7.287332,0.1016304,75.40033,10.49348,0.7291775,0.0616256,0.1143625,0.0889606,0.921691,5.975049,5.911232,17.91161,13.68099,33.67546,6.428586,0.357999,1.622796,5.663963,1.958635,0.7698405,0.0692212,0.103904,0.0810892,7.326696,0.1016304,106.8314,17.21132,0.7291775,0.0616256,0.1143625,0.0889606,0.921691,0.5518296,0.5112123,-0.2745632,-0.0393065,-1.179717,0.03928132,0,0,0,0.00791624,-1.004818,0,0,0,0,0,-31.43103,-6.638805,0,0.0394934,0,0,0,-2.325567,-4.679556,-2.431838,-7.350316,-30.71196,0.03928132,0,0,0,0.00791624,0.00791194,0,0,0,0.03936421,0,0,0.07903297,0,0.0394934,0,0,0,1.340157,0.4718881,-0.2353396,0.3144518,-2.12349,0.03928132,0,0,0,-0.5541396,0.00791194,0,0,0,0,0,-31.43103,-6.638805,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.8864863,1,TRUE
6,65,20,2,B_20,FALSE,77810,0.1873,5.36316,3.241221,8.779267,14.97629,32.34696,6.21735,0.3991322,1.59127,5.728272,1.392465,0.6729504,0.0915599,0.099653,0.0776256,7.296687,0.16663,75.60812,10.01082,0.7653024,0.0602565,0.07468411,0.1037266,0.8888135,4.695153,3.477401,8.425706,16.15126,32.34696,6.21735,0.3991322,1.59127,5.688933,1.392465,1.543247,0.0915599,0.099653,0.0776256,7.336028,0.16663,107.4411,16.35556,0.7653024,0.0602565,0.07468411,0.1431028,0.8888135,9.842733,5.366839,9.132827,11.99968,68.55816,6.21735,0.3991322,1.59127,5.688933,1.392465,0.6650386,0.0915599,0.099653,0.0776256,7.296687,0.16663,75.60812,9.932495,0.7653024,0.0209326,0.07468411,0.1037266,0.8888135,5.245277,2.690135,8.386422,15.91627,32.5044,6.21735,0.3991322,1.59127,5.688933,1.954589,0.6650386,0.0915599,0.099653,0.0776256,7.296687,0.16663,107.4803,16.35556,0.7653024,0.0602565,0.07468411,0.1037266,0.8888135,0.6680065,-0.2361799,0.3535608,-1.174977,0,0,0,0,0.0393386,0,-0.8702969,0,0,0,-0.0393419,0,-31.83299,-6.344731,0,0,0,-0.0393762,0,-4.479573,-2.125618,-0.3535599,2.976608,-36.2112,0,0,0,0.0393386,0,0.00791176,0,0,0,0,0,0,0.07832982,0,0.0393239,0,0,0,0.1178831,0.5510862,0.3928449,-0.939982,-0.1574382,0,0,0,0.0393386,-0.5621241,0.00791176,0,0,0,0,0,-31.8722,-6.344731,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.8020833,1,FALSE
4,50,27,1,B_01,TRUE,460817,0.2818,9.081785,5.161114,13.84847,16.16804,38.19078,6.277518,0.374323,1.60357,5.669637,1.403633,0.7462048,0.0913428,0.1129428,0.1016015,8.189499,0.0827614,75.09508,10.38945,0.788794,0.0886928,0.1019616,0.0549968,0.8608675,10.06318,4.84677,13.29689,16.32548,38.46627,6.277518,0.374323,1.60357,5.669637,1.395713,1.695263,0.0913428,0.1129428,0.1016015,8.22872,0.0827614,106.9713,17.04246,0.788794,0.0886928,0.1019616,0.0549968,0.8608675,14.26354,10.62284,22.39797,22.85926,78.01946,6.277518,0.374323,1.60357,5.669637,1.395713,0.7303872,0.0913428,0.1129428,0.1016015,8.189499,0.0827614,75.09508,10.27135,0.788794,0.0886928,0.1019616,0.0549968,0.8608675,9.709877,5.043235,13.73028,14.8298,39.2534,6.277518,0.374323,1.60357,5.669637,1.97385,0.738296,0.0913428,0.1129428,0.1016015,8.22872,0.0827614,106.9713,17.04246,0.788794,0.0886928,0.1019616,0.0549968,0.8608675,-0.9813923,0.3143442,0.5515805,-0.1574401,-0.2754927,0,0,0,0,0.00791962,-0.9490584,0,0,0,-0.0392227,0,-31.8762,-6.653007,0,0,0,0,0,-5.181752,-5.461727,-8.549496,-6.691217,-39.82868,0,0,0,0,0.00791962,0.01581764,0,0,0,0,0,0,0.118101,0,0,0,0,0,-0.6280914,0.1178789,0.118196,1.338243,-1.06262,0,0,0,0,-0.5702178,0.00790879,0,0,0,-0.0392227,0,-31.8762,-6.653007,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.7452831,1,TRUE
6,51,29,1,B_01,TRUE,460817,0.2818,7.36718,3.280585,11.45061,19.71536,38.88072,6.335115,0.3991322,1.59127,5.688933,1.400382,0.7837155,0.0915599,0.1391392,0.0776256,8.044181,0.16663,75.45132,10.95079,0.7653024,0.0602565,0.1140818,0.1431028,0.8888135,7.760124,4.343394,12.03988,19.71536,37.14888,6.29586,0.3991322,1.59127,5.688933,1.400382,1.788513,0.0522006,0.1391392,0.0776256,8.083523,0.16663,107.3235,18.11798,0.7653024,0.0602565,0.1140818,0.1431028,0.8888135,12.35758,7.689274,16.24332,18.18789,74.58024,6.29586,0.3991322,1.59127,5.688933,1.392465,0.7678919,0.0522006,0.1391392,0.0776256,8.044181,0.16663,75.45132,10.91162,0.7653024,0.0209326,0.1140818,0.1037266,0.8888135,7.563652,3.989124,11.76489,20.14618,37.4244,6.29586,0.3991322,1.59127,5.688933,1.962506,0.7758036,0.0522006,0.099653,0.0776256,8.044181,0.16663,107.3627,18.15715,0.7653024,0.0602565,0.1140818,0.1037266,0.8888135,-0.3929446,-1.062809,-0.5892674,0,1.731839,0.03925525,0,0,0,0,-1.004797,0.0393593,0,0,-0.0393419,0,-31.8722,-7.167194,0,0,0,0,0,-4.990402,-4.40869,-4.792709,1.52747,-35.69952,0.03925525,0,0,0,0.00791717,0.01582358,0.0393593,0,0,0,0,0,0.03916491,0,0.0393239,0,0.03937621,0,-0.1964723,-0.7085395,-0.3142757,-0.4308242,1.45632,0.03925525,0,0,0,-0.5621241,0.00791182,0.0393593,0.0394862,0,0,0,-31.9114,-7.20636,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.7235772,1,TRUE
7,51,28,1,B_01,TRUE,460817,0.2818,11.4949,13.18747,11.32986,20.57321,18.9283,6.256994,0.4121842,1.604266,5.764684,1.405652,0.8122767,0.105011,0.0750487,0.1093796,8.383175,0.0654382,75.15704,11.12307,0.7525732,0.0736916,0.0796377,0.121082,0.8757574,11.77017,12.55743,11.25138,21.08432,19.28174,6.256994,0.4121842,1.604266,5.764684,1.397728,1.842317,0.105011,0.0750487,0.1487099,8.383175,0.0654382,107.2325,18.48741,0.7525732,0.0736916,0.0796377,0.121082,0.8757574,16.4105,16.29828,21.88518,24.22959,41.31328,6.256994,0.4121842,1.604266,5.764684,1.397728,0.79643,0.105011,0.0750487,0.1093796,8.383175,0.0654382,75.19643,11.04473,0.7525732,0.0736916,0.0796377,0.121082,0.8757574,11.45557,13.02996,11.60453,20.41595,19.12466,6.256994,0.3728936,1.604266,5.764684,1.976202,0.8043534,0.105011,0.0750487,0.1093796,8.383175,0.0654382,107.2325,18.48741,0.7525732,0.0736916,0.1188366,0.121082,0.8757574,-0.2752729,0.6300379,0.0784779,-0.511108,-0.3534481,0,0,0,0,0.00792427,-1.030041,0,0,-0.0393303,0,0,-32.0755,-7.364336,0,0,0,0,0,-4.9156,-3.110815,-10.55532,-3.65638,-22.38498,0,0,0,0,0.00792427,0.01584674,0,0,0,0,0,-0.0394061,0.07834472,0,0,0,0,0,0.0393251,0.157509,-0.2746731,0.1572631,-0.1963601,0,0.03929058,0,0,-0.5705504,0.00792334,0,0,0,0,0,-32.0755,-7.364336,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.7285715,1,TRUE
8,51,27,1,B_01,TRUE,460817,0.2818,15.48177,15.0732,12.36747,21.91067,7.393681,6.277642,0.3645696,1.511013,5.73132,1.397512,0.7424746,0.0611225,0.1037954,0.0699872,7.366401,0.0308108,74.83757,10.3284,0.7864357,0.106541,0.07226,0.0750546,0.9149506,14.6191,14.24977,11.49956,20.10433,11.98454,6.277642,0.3645696,1.511013,5.73132,1.389597,1.699719,0.0611225,0.1037954,0.0699872,7.366401,0.0308108,106.9549,17.1091,0.7470818,0.106541,0.1115072,0.0750546,0.9149506,23.20664,20.05298,20.88873,21.32164,31.28968,6.277642,0.3645696,1.511013,5.73132,1.389597,0.7345635,0.0611225,0.1037954,0.0699872,7.327083,0.0308108,74.83757,10.28921,0.7470818,0.106541,0.07226,0.0750546,0.9149506,15.05044,14.17135,11.89406,19.82946,11.43521,6.277642,0.3645696,1.511013,5.73132,1.967405,0.7345635,0.0611225,0.1037954,0.0699872,7.366401,0.0308108,106.9941,17.1091,0.7470818,0.106541,0.07226,0.0750546,0.9149506,0.8626748,0.8234289,0.867906,1.806332,-4.590858,0,0,0,0,0.00791519,-0.9572443,0,0,0,0,0,-32.11729,-6.7807,0.03935385,0,-0.0392472,0,0,-7.724863,-4.979785,-8.521265,0.5890224,-23.896,0,0,0,0,0.00791519,0.00791112,0,0,0,0.03931811,0,0,0.03919471,0.03935385,0,0,0,0,0.4313374,0.9018509,0.4734034,2.08121,-4.041525,0,0,0,0,-0.5698923,0.00791112,0,0,0,0,0,-32.15656,-6.7807,0.03935385,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.7266667,1,TRUE
4,50,25,1,B_01,TRUE,72840,0.2818,10.06318,6.693541,13.0605,13.72772,35.51454,6.592175,0.374323,1.721508,5.788363,1.427392,0.8015666,0.0913428,0.1129428,0.1016015,7.365825,0.0827614,75.48764,11.17679,0.788794,0.0886928,0.1019616,0.0549968,0.8608675,9.552855,6.261318,12.70591,13.92452,37.20687,6.592175,0.374323,1.721508,5.748787,1.419472,1.78226,0.0913428,0.1129428,0.1016015,7.365825,0.0432943,107.7957,18.34157,0.788794,0.0886928,0.1019616,0.0549968,0.8608675,14.69535,13.60911,17.90653,20.96998,70.81723,6.592175,0.4138111,1.721508,5.748787,1.419472,0.7857489,0.0519264,0.1129428,0.1016015,7.365825,0.0827614,75.48764,11.13743,0.788794,0.0886928,0.1019616,0.0154944,0.8608675,9.003274,6.41849,12.54832,14.79044,36.49845,6.592175,0.374323,1.721508,5.748787,2.005529,0.7936577,0.0519264,0.1129428,0.1016015,7.365825,0.0827614,107.7957,18.34157,0.788794,0.0886928,0.14148,0.0549968,0.8608675,0.5103238,0.4322231,0.3545871,-0.1968006,-1.692325,0,0,0,0.03957516,0.00791962,-0.9806936,0,0,0,0,0.0394671,-32.30802,-7.164776,0,0,0,0,0,-4.632173,-6.915568,-4.846027,-7.24226,-35.30269,0,-0.0394881,0,0.03957516,0.00791962,0.01581764,0.0394164,0,0,0,0,0,0.03936701,0,0,0,0.0395024,0,1.059904,0.2750512,0.5121818,-1.062723,-0.9839088,0,0,0,0.03957516,-0.5781375,0.00790885,0.0394164,0,0,0,0,-32.30802,-7.164776,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.6076923,1,TRUE
7,51,26,1,B_01,TRUE,72840,0.2818,11.29827,11.65175,9.681819,19.15784,16.61126,6.217696,0.4121842,1.565032,5.725348,1.389803,0.7409662,0.105011,0.0750487,0.1487099,7.360033,0.0654382,74.72359,10.3788,0.7132944,0.0736916,0.1188366,0.121082,0.8757574,11.4949,11.57299,9.524862,19.62963,16.45417,6.217696,0.4121842,1.565032,5.686013,1.381879,1.660079,0.105011,0.0750487,0.1093796,7.399384,0.0654382,106.8385,17.2339,0.7132944,0.0736916,0.1188366,0.121082,0.8757574,15.58468,14.88069,19.2954,20.33732,36.9541,6.217696,0.4121842,1.565032,5.686013,1.389803,0.7171961,0.0655991,0.0750487,0.1487099,7.360033,0.0654382,74.76299,10.30046,0.7132944,0.0736916,0.0796377,0.121082,0.8757574,11.69152,12.0849,9.995732,18.72537,16.02218,6.217696,0.4121842,1.565032,5.686013,1.968278,0.7251194,0.0655991,0.0750487,0.1487099,7.360033,0.0261628,106.8779,17.2339,0.7132944,0.0736916,0.1188366,0.081788,0.8757574,-0.1966245,0.0787545,0.1569567,-0.4717913,0.157088,0,0,0,0.03933581,0.00792427,-0.9191132,0,0,0.03933031,-0.0393516,0,-32.11491,-6.8551,0,0,0,0,0,-4.286404,-3.228947,-9.613579,-1.179477,-20.34285,0,0,0,0.03933581,0,0.02377015,0.0394119,0,0,0,0,-0.0393987,0.07834379,0,0,0.0391989,0,0,-0.3932482,-0.4331516,-0.3139125,0.4324745,0.5890783,0,0,0,0.03933581,-0.5784746,0.0158468,0.0394119,0,0,0,0.0392754,-32.15431,-6.8551,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.6219512,1,TRUE
